grid_id,y,sample_weight,source
19215,production,0.6,poi_2020
2763,living,0.6,poi_2020
16137,living,0.6,poi_2020
10817,living,0.6,poi_2020
3005,living,0.6,poi_2020
2542,living,0.6,poi_2020
5192,living,0.6,poi_2020
18883,living,0.6,poi_2020
9380,living,1.0,poi_2020
2513,living,0.6,poi_2020
10707,production,0.6,poi_2020
5369,living,0.6,poi_2020
6755,living,0.6,poi_2020
5850,production,1.0,poi_2020
5518,living,0.6,poi_2020
13426,living,0.6,poi_2020
10500,production,0.6,poi_2020
1023,production,1.0,poi_2020
9104,living,0.6,poi_2020
3427,living,0.6,poi_2020
3167,living,0.6,poi_2020
13980,living,0.6,poi_2020
6590,living,0.6,poi_2020
8592,production,0.6,poi_2020
14320,living,0.6,poi_2020
11607,living,0.6,poi_2020
9481,production,0.6,poi_2020
1936,production,0.6,poi_2020
8132,production,0.6,poi_2020
4280,production,0.6,poi_2020
4790,production,0.6,poi_2020
12641,living,1.0,poi_2020
6253,living,1.0,poi_2020
11439,living,1.0,poi_2020
15956,living,1.0,poi_2020
1497,living,1.0,poi_2020
3839,living,1.0,poi_2020
3835,living,1.0,poi_2020
1033,living,0.6,poi_2020
11711,living,0.6,poi_2020
11851,living,0.6,poi_2020
9408,living,0.6,poi_2020
14072,living,1.0,poi_2020
12661,living,0.6,poi_2020
16504,living,1.0,poi_2020
19557,living,1.0,poi_2020
1324,living,1.0,poi_2020
17348,living,1.0,poi_2020
12919,living,0.6,poi_2020
2963,living,0.6,poi_2020
9227,living,0.6,poi_2020
9704,living,0.6,poi_2020
707,living,1.0,poi_2020
19584,living,1.0,poi_2020
15485,living,0.6,poi_2020
18351,living,0.6,poi_2020
5964,living,0.6,poi_2020
1548,living,0.6,poi_2020
13098,living,0.6,poi_2020
11959,living,0.6,poi_2020
4706,living,0.6,poi_2020
8382,living,0.6,poi_2020
17457,living,0.6,poi_2020
9007,living,0.6,poi_2020
9912,living,0.6,poi_2020
9746,living,1.0,poi_2020
4483,living,0.6,poi_2020
11658,living,0.6,poi_2020
6354,living,0.6,poi_2020
1477,living,1.0,poi_2020
2831,living,0.6,poi_2020
13166,living,1.0,poi_2020
2079,living,0.6,poi_2020
9262,living,0.6,poi_2020
7347,living,0.6,poi_2020
11003,living,0.6,poi_2020
1,living,0.6,poi_2020
18514,living,1.0,poi_2020
13308,production,0.6,poi_2020
2018,living,1.0,poi_2020
15039,living,0.6,poi_2020
312,living,0.6,poi_2020
16908,living,1.0,poi_2020
18644,living,0.6,poi_2020
4703,living,0.6,poi_2020
13325,living,0.6,poi_2020
3328,living,0.6,poi_2020
6285,living,0.6,poi_2020
3142,living,0.6,poi_2020
10927,living,0.6,poi_2020
19499,living,0.6,poi_2020
8444,living,0.6,poi_2020
1236,living,0.6,poi_2020
3284,living,1.0,poi_2020
119,living,0.6,poi_2020
13649,living,0.6,poi_2020
3403,living,1.0,poi_2020
9105,living,1.0,poi_2020
13079,living,0.6,poi_2020
11873,living,1.0,poi_2020
4182,living,1.0,poi_2020
248,living,1.0,poi_2020
1062,living,0.6,poi_2020
4224,living,1.0,poi_2020
314,production,0.6,poi_2020
12531,living,0.6,poi_2020
15044,living,0.6,poi_2020
6977,living,0.6,poi_2020
15608,living,0.6,poi_2020
2225,living,0.6,poi_2020
10670,living,0.6,poi_2020
13722,living,0.6,poi_2020
5902,living,0.6,poi_2020
17334,living,0.6,poi_2020
17389,living,0.6,poi_2020
6789,living,0.6,poi_2020
294,living,1.0,poi_2020
6090,living,0.6,poi_2020
11126,living,1.0,poi_2020
16295,production,0.6,poi_2020
4378,living,0.6,poi_2020
13456,living,0.6,poi_2020
951,living,0.6,poi_2020
15522,living,0.6,poi_2020
19512,living,0.6,poi_2020
6104,living,0.6,poi_2020
8778,living,0.6,poi_2020
5302,living,0.6,poi_2020
12940,living,0.6,poi_2020
10212,living,0.6,poi_2020
10557,living,0.6,poi_2020
13366,living,0.6,poi_2020
11079,production,0.6,poi_2020
11039,living,0.6,poi_2020
4570,living,0.6,poi_2020
16708,living,0.6,poi_2020
9376,living,0.6,poi_2020
9777,living,0.6,poi_2020
6038,living,0.6,poi_2020
18065,living,0.6,poi_2020
1589,living,0.6,poi_2020
19677,living,0.6,poi_2020
16029,living,0.6,poi_2020
14438,living,1.0,poi_2020
9554,living,0.6,poi_2020
16534,living,0.6,poi_2020
19195,living,0.6,poi_2020
6160,living,1.0,poi_2020
10482,living,0.6,poi_2020
9166,production,0.6,poi_2020
16933,living,0.6,poi_2020
12259,production,0.6,poi_2020
4881,production,0.6,poi_2020
4597,living,1.0,poi_2020
5564,living,1.0,poi_2020
11713,living,1.0,poi_2020
14329,production,0.6,poi_2020
12662,living,0.6,poi_2020
9821,living,0.6,poi_2020
18435,living,0.6,poi_2020
18268,living,0.6,poi_2020
3339,living,1.0,poi_2020
15606,production,0.6,poi_2020
616,living,0.6,poi_2020
14198,living,1.0,poi_2020
6885,living,0.6,poi_2020
16628,living,0.6,poi_2020
8518,living,0.6,poi_2020
19116,living,0.6,poi_2020
9991,living,0.6,poi_2020
14359,production,0.6,poi_2020
17867,living,0.6,poi_2020
13498,living,0.6,poi_2020
6124,living,0.6,poi_2020
7793,living,0.6,poi_2020
12815,living,0.6,poi_2020
7622,living,0.6,poi_2020
1419,production,1.0,poi_2020
7067,living,0.6,poi_2020
8734,living,0.6,poi_2020
12226,living,0.6,poi_2020
10432,production,0.6,poi_2020
7472,production,0.6,poi_2020
16522,living,0.6,poi_2020
8395,production,0.6,poi_2020
3778,living,0.6,poi_2020
740,production,0.6,poi_2020
5659,living,0.6,poi_2020
13255,living,0.6,poi_2020
16673,living,0.6,poi_2020
15906,production,1.0,poi_2020
3657,production,0.6,poi_2020
13847,living,0.6,poi_2020
17914,living,1.0,poi_2020
9209,production,0.6,poi_2020
10525,living,0.6,poi_2020
1962,production,0.6,poi_2020
5590,living,0.6,poi_2020
12072,living,0.6,poi_2020
16286,living,1.0,poi_2020
19208,living,1.0,poi_2020
2363,living,1.0,poi_2020
14227,living,1.0,poi_2020
8038,living,1.0,poi_2020
9724,living,0.6,poi_2020
5214,living,0.6,poi_2020
18334,living,0.6,poi_2020
8435,living,0.6,poi_2020
18679,living,0.6,poi_2020
6446,living,0.6,poi_2020
6004,living,1.0,poi_2020
260,living,1.0,poi_2020
11163,living,0.6,poi_2020
7806,living,0.6,poi_2020
10267,living,0.6,poi_2020
13787,living,1.0,poi_2020
17169,living,0.6,poi_2020
9248,living,0.6,poi_2020
1971,living,0.6,poi_2020
10042,living,0.6,poi_2020
14304,living,0.6,poi_2020
12327,living,0.6,poi_2020
6676,living,0.6,poi_2020
3910,living,0.6,poi_2020
18791,living,1.0,poi_2020
3368,living,0.6,poi_2020
16416,living,1.0,poi_2020
12083,living,0.6,poi_2020
19583,living,0.6,poi_2020
9071,living,0.6,poi_2020
14301,living,0.6,poi_2020
6402,living,0.6,poi_2020
2704,living,0.6,poi_2020
17202,living,0.6,poi_2020
8909,living,0.6,poi_2020
17764,living,1.0,poi_2020
5854,living,0.6,poi_2020
14104,living,0.6,poi_2020
9160,living,0.6,poi_2020
3881,living,0.6,poi_2020
5810,living,0.6,poi_2020
5343,living,0.6,poi_2020
16726,living,0.6,poi_2020
18714,living,0.6,poi_2020
13650,living,0.6,poi_2020
17551,living,0.6,poi_2020
8835,living,1.0,poi_2020
13654,living,1.0,poi_2020
18540,living,0.6,poi_2020
14541,living,0.6,poi_2020
17993,living,0.6,poi_2020
15226,living,1.0,poi_2020
3456,living,1.0,poi_2020
18812,living,0.6,poi_2020
696,living,0.6,poi_2020
7463,living,0.6,poi_2020
6060,living,0.6,poi_2020
14562,living,0.6,poi_2020
2059,living,1.0,poi_2020
16301,living,0.6,poi_2020
13997,living,0.6,poi_2020
12931,living,0.6,poi_2020
3125,living,0.6,poi_2020
11683,living,0.6,poi_2020
15345,living,0.6,poi_2020
9628,living,0.6,poi_2020
14826,living,0.6,poi_2020
15158,living,0.6,poi_2020
745,living,0.6,poi_2020
5475,living,0.6,poi_2020
2104,living,0.6,poi_2020
17486,living,0.6,poi_2020
10458,living,0.6,poi_2020
9640,living,0.6,poi_2020
14307,living,0.6,poi_2020
15049,living,0.6,poi_2020
7811,living,0.6,poi_2020
12671,living,0.6,poi_2020
12640,living,0.6,poi_2020
15997,living,0.6,poi_2020
14006,production,1.0,poi_2020
14811,production,0.6,poi_2020
5313,living,0.6,poi_2020
1119,production,0.6,poi_2020
4203,living,1.0,poi_2020
2805,living,1.0,poi_2020
17726,production,1.0,poi_2020
4876,living,1.0,poi_2020
17613,living,1.0,poi_2020
6754,living,1.0,poi_2020
101,living,1.0,poi_2020
15945,living,1.0,poi_2020
14390,living,1.0,poi_2020
15432,living,0.6,poi_2020
19200,living,0.6,poi_2020
17392,living,0.6,poi_2020
10152,living,0.6,poi_2020
2601,living,0.6,poi_2020
10210,living,0.6,poi_2020
4866,living,0.6,poi_2020
9959,living,0.6,poi_2020
13468,living,0.6,poi_2020
18013,living,0.6,poi_2020
12323,living,0.6,poi_2020
9101,living,1.0,poi_2020
10606,living,1.0,poi_2020
10295,living,0.6,poi_2020
3809,living,0.6,poi_2020
17827,living,0.6,poi_2020
18983,living,0.6,poi_2020
8790,living,1.0,poi_2020
8742,living,0.6,poi_2020
8203,living,0.6,poi_2020
10794,living,0.6,poi_2020
15699,living,0.6,poi_2020
849,living,0.6,poi_2020
17969,living,1.0,poi_2020
16984,living,0.6,poi_2020
59,living,0.6,poi_2020
1914,living,0.6,poi_2020
2985,living,0.6,poi_2020
5298,living,0.6,poi_2020
6784,living,0.6,poi_2020
15377,living,0.6,poi_2020
10602,living,0.6,poi_2020
12790,living,0.6,poi_2020
13520,living,0.6,poi_2020
13547,living,0.6,poi_2020
5327,living,0.6,poi_2020
12393,living,1.0,poi_2020
4505,living,0.6,poi_2020
19084,living,0.6,poi_2020
17207,living,0.6,poi_2020
2049,living,0.6,poi_2020
11026,living,0.6,poi_2020
17559,living,0.6,poi_2020
12741,living,0.6,poi_2020
18748,living,0.6,poi_2020
9576,living,1.0,poi_2020
12933,living,1.0,poi_2020
5935,living,0.6,poi_2020
16629,living,0.6,poi_2020
7130,living,1.0,poi_2020
13556,living,0.6,poi_2020
60,living,0.6,poi_2020
14773,living,0.6,poi_2020
10406,living,0.6,poi_2020
953,living,0.6,poi_2020
15237,living,0.6,poi_2020
4934,living,1.0,poi_2020
17735,living,0.6,poi_2020
505,living,0.6,poi_2020
6528,living,0.6,poi_2020
16013,living,1.0,poi_2020
13936,living,0.6,poi_2020
9263,living,0.6,poi_2020
8113,living,1.0,poi_2020
7407,living,0.6,poi_2020
10404,living,0.6,poi_2020
9589,living,0.6,poi_2020
9908,living,0.6,poi_2020
3969,living,1.0,poi_2020
2355,production,0.6,poi_2020
6083,living,1.0,poi_2020
1525,living,1.0,poi_2020
10779,living,1.0,poi_2020
11733,living,1.0,poi_2020
12451,living,0.6,poi_2020
16085,living,0.6,poi_2020
137,living,0.6,poi_2020
18522,living,0.6,poi_2020
8585,living,0.6,poi_2020
9794,living,0.6,poi_2020
4043,living,0.6,poi_2020
6482,living,0.6,poi_2020
1726,living,0.6,poi_2020
15431,living,0.6,poi_2020
8213,living,0.6,poi_2020
8003,living,0.6,poi_2020
2730,living,0.6,poi_2020
12116,living,0.6,poi_2020
9915,living,0.6,poi_2020
12827,living,0.6,poi_2020
6275,living,0.6,poi_2020
7152,living,0.6,poi_2020
2153,living,0.6,poi_2020
13231,living,1.0,poi_2020
15834,living,0.6,poi_2020
16646,living,1.0,poi_2020
11221,living,1.0,poi_2020
14804,living,0.6,poi_2020
9437,living,0.6,poi_2020
15420,living,1.0,poi_2020
13843,living,0.6,poi_2020
3766,living,0.6,poi_2020
15045,living,0.6,poi_2020
15256,living,1.0,poi_2020
1632,living,1.0,poi_2020
19018,living,0.6,poi_2020
2138,living,0.6,poi_2020
18142,living,0.6,poi_2020
15127,living,0.6,poi_2020
2051,living,0.6,poi_2020
11786,living,0.6,poi_2020
3404,living,0.6,poi_2020
11110,living,0.6,poi_2020
8551,living,1.0,poi_2020
7558,living,1.0,poi_2020
9574,living,0.6,poi_2020
11498,living,0.6,poi_2020
5755,living,0.6,poi_2020
6319,living,0.6,poi_2020
8204,living,0.6,poi_2020
12426,living,0.6,poi_2020
4541,living,1.0,poi_2020
7921,living,0.6,poi_2020
6067,living,0.6,poi_2020
17302,living,0.6,poi_2020
18806,living,0.6,poi_2020
4830,living,0.6,poi_2020
6633,living,0.6,poi_2020
8220,living,0.6,poi_2020
15359,living,0.6,poi_2020
2313,living,0.6,poi_2020
6680,living,0.6,poi_2020
9183,living,0.6,poi_2020
9099,living,0.6,poi_2020
6679,living,0.6,poi_2020
17593,living,0.6,poi_2020
4009,living,0.6,poi_2020
4212,living,0.6,poi_2020
1723,living,0.6,poi_2020
70,living,0.6,poi_2020
10299,living,0.6,poi_2020
10870,production,0.6,poi_2020
1137,living,0.6,poi_2020
18301,living,0.6,poi_2020
8235,living,0.6,poi_2020
5211,living,0.6,poi_2020
10280,living,0.6,poi_2020
19720,living,0.6,poi_2020
5014,living,0.6,poi_2020
18790,living,1.0,poi_2020
14683,living,0.6,poi_2020
5037,living,0.6,poi_2020
5234,living,0.6,poi_2020
7917,production,0.6,poi_2020
11799,living,0.6,poi_2020
13124,living,0.6,poi_2020
19245,living,0.6,poi_2020
9285,living,0.6,poi_2020
674,living,0.6,poi_2020
19272,living,0.6,poi_2020
14895,living,0.6,poi_2020
9847,living,0.6,poi_2020
479,living,0.6,poi_2020
15018,living,0.6,poi_2020
6414,production,0.6,poi_2020
3124,living,0.6,poi_2020
1103,production,0.6,poi_2020
4742,production,0.6,poi_2020
15081,living,0.6,poi_2020
17352,living,0.6,poi_2020
4944,living,1.0,poi_2020
10476,living,0.6,poi_2020
19546,living,1.0,poi_2020
5226,living,1.0,poi_2020
14572,living,0.6,poi_2020
12387,living,0.6,poi_2020
17520,living,0.6,poi_2020
4085,living,0.6,poi_2020
15089,living,0.6,poi_2020
14211,living,0.6,poi_2020
9811,living,0.6,poi_2020
2241,living,0.6,poi_2020
5772,living,0.6,poi_2020
7014,living,0.6,poi_2020
12232,living,1.0,poi_2020
7282,living,0.6,poi_2020
10795,living,0.6,poi_2020
8366,living,0.6,poi_2020
16674,living,0.6,poi_2020
9879,living,0.6,poi_2020
1058,living,0.6,poi_2020
3566,living,0.6,poi_2020
9513,living,0.6,poi_2020
4183,living,0.6,poi_2020
17107,living,0.6,poi_2020
19232,living,0.6,poi_2020
8221,living,1.0,poi_2020
2849,living,1.0,poi_2020
5002,living,0.6,poi_2020
9193,living,1.0,poi_2020
16038,living,1.0,poi_2020
0,living,0.6,poi_2020
4515,living,0.6,poi_2020
18365,living,0.6,poi_2020
19278,living,0.6,poi_2020
981,living,0.6,poi_2020
11246,living,0.6,poi_2020
17308,living,0.6,poi_2020
18247,living,0.6,poi_2020
2111,living,0.6,poi_2020
424,living,0.6,poi_2020
19217,living,0.6,poi_2020
3668,living,0.6,poi_2020
15636,living,1.0,poi_2020
1113,living,1.0,poi_2020
8297,living,0.6,poi_2020
5003,living,0.6,poi_2020
18164,living,0.6,poi_2020
10312,living,1.0,poi_2020
17364,living,0.6,poi_2020
19600,production,1.0,poi_2020
13739,production,0.6,poi_2020
12295,living,0.6,poi_2020
2265,living,0.6,poi_2020
6236,living,1.0,poi_2020
18745,living,0.6,poi_2020
13751,living,0.6,poi_2020
7121,living,0.6,poi_2020
11184,living,0.6,poi_2020
10906,living,0.6,poi_2020
12616,living,0.6,poi_2020
13949,living,0.6,poi_2020
14125,living,0.6,poi_2020
16399,living,0.6,poi_2020
11059,living,0.6,poi_2020
10034,living,0.6,poi_2020
16995,living,0.6,poi_2020
17218,living,0.6,poi_2020
4640,living,0.6,poi_2020
17244,living,0.6,poi_2020
18270,living,0.6,poi_2020
11028,production,0.6,poi_2020
5001,living,0.6,poi_2020
12383,living,0.6,poi_2020
18370,living,0.6,poi_2020
382,living,0.6,poi_2020
3443,living,0.6,poi_2020
11554,living,0.6,poi_2020
6237,living,1.0,poi_2020
18460,living,0.6,poi_2020
17361,production,1.0,poi_2020
9738,production,0.6,poi_2020
9526,production,0.6,poi_2020
18926,production,1.0,poi_2020
6515,living,1.0,poi_2020
285,living,1.0,poi_2020
2699,living,1.0,poi_2020
11377,living,0.6,poi_2020
1955,living,0.6,poi_2020
7958,living,0.6,poi_2020
12229,living,1.0,poi_2020
5919,living,0.6,poi_2020
10370,living,0.6,poi_2020
7359,living,1.0,poi_2020
226,living,0.6,poi_2020
7501,living,0.6,poi_2020
18367,living,0.6,poi_2020
16917,living,0.6,poi_2020
3450,living,0.6,poi_2020
2968,living,0.6,poi_2020
18399,living,0.6,poi_2020
10239,living,0.6,poi_2020
263,living,0.6,poi_2020
10676,living,0.6,poi_2020
3203,living,0.6,poi_2020
5015,living,0.6,poi_2020
9996,living,1.0,poi_2020
19715,living,0.6,poi_2020
14354,living,0.6,poi_2020
10738,living,0.6,poi_2020
10493,living,0.6,poi_2020
8083,living,0.6,poi_2020
5712,living,0.6,poi_2020
7774,living,0.6,poi_2020
181,living,0.6,poi_2020
14782,living,0.6,poi_2020
8118,living,0.6,poi_2020
4473,living,0.6,poi_2020
18297,living,0.6,poi_2020
19726,living,0.6,poi_2020
12986,production,0.6,poi_2020
17142,living,0.6,poi_2020
8114,living,0.6,poi_2020
19636,living,0.6,poi_2020
13044,living,0.6,poi_2020
5678,living,0.6,poi_2020
17294,living,0.6,poi_2020
6595,living,0.6,poi_2020
11640,living,0.6,poi_2020
16838,living,0.6,poi_2020
10530,living,0.6,poi_2020
3327,living,0.6,poi_2020
13775,living,0.6,poi_2020
16947,living,0.6,poi_2020
18765,living,0.6,poi_2020
886,living,1.0,poi_2020
4437,living,1.0,poi_2020
8651,living,0.6,poi_2020
11661,living,1.0,poi_2020
12637,living,0.6,poi_2020
2218,living,0.6,poi_2020
6114,living,0.6,poi_2020
15688,living,1.0,poi_2020
1906,living,0.6,poi_2020
7967,living,1.0,poi_2020
8811,living,0.6,poi_2020
5555,living,0.6,poi_2020
9393,living,0.6,poi_2020
3239,living,1.0,poi_2020
16354,living,0.6,poi_2020
6582,living,0.6,poi_2020
10281,living,0.6,poi_2020
18718,living,0.6,poi_2020
17872,living,0.6,poi_2020
7687,living,0.6,poi_2020
5995,living,0.6,poi_2020
5741,living,0.6,poi_2020
14305,living,0.6,poi_2020
5197,living,0.6,poi_2020
5566,living,0.6,poi_2020
4941,living,0.6,poi_2020
15365,living,0.6,poi_2020
10897,living,0.6,poi_2020
18523,living,1.0,poi_2020
2063,living,0.6,poi_2020
7736,living,0.6,poi_2020
3301,living,0.6,poi_2020
16100,living,0.6,poi_2020
10778,living,0.6,poi_2020
9046,living,0.6,poi_2020
16555,living,0.6,poi_2020
12992,living,0.6,poi_2020
2135,living,0.6,poi_2020
14613,living,0.6,poi_2020
9003,living,0.6,poi_2020
3604,living,1.0,poi_2020
10341,living,0.6,poi_2020
8032,living,0.6,poi_2020
9679,living,0.6,poi_2020
12869,living,1.0,poi_2020
17114,living,0.6,poi_2020
7947,living,0.6,poi_2020
10668,living,0.6,poi_2020
14302,living,0.6,poi_2020
4533,living,0.6,poi_2020
11415,living,0.6,poi_2020
18637,living,1.0,poi_2020
17073,living,0.6,poi_2020
6022,living,0.6,poi_2020
16222,living,0.6,poi_2020
2465,living,0.6,poi_2020
8802,living,0.6,poi_2020
4162,living,0.6,poi_2020
1471,living,0.6,poi_2020
8026,living,0.6,poi_2020
11272,living,0.6,poi_2020
8408,living,0.6,poi_2020
9081,living,1.0,poi_2020
6028,production,0.6,poi_2020
14428,living,0.6,poi_2020
3608,production,0.6,poi_2020
9743,living,1.0,poi_2020
1685,living,0.6,poi_2020
6527,living,1.0,poi_2020
10605,living,0.6,poi_2020
1099,living,0.6,poi_2020
15310,living,0.6,poi_2020
1771,living,0.6,poi_2020
15047,living,0.6,poi_2020
11638,living,0.6,poi_2020
16983,living,0.6,poi_2020
624,living,1.0,poi_2020
961,living,0.6,poi_2020
1842,living,1.0,poi_2020
10949,living,0.6,poi_2020
19120,living,0.6,poi_2020
1190,living,1.0,poi_2020
8252,living,0.6,poi_2020
13109,living,0.6,poi_2020
9559,living,0.6,poi_2020
156,living,0.6,poi_2020
5076,living,1.0,poi_2020
19344,living,0.6,poi_2020
8157,living,0.6,poi_2020
15800,production,1.0,poi_2020
14976,living,0.6,poi_2020
10194,living,0.6,poi_2020
17303,living,0.6,poi_2020
7798,living,0.6,poi_2020
17506,living,1.0,poi_2020
7753,living,0.6,poi_2020
16903,living,0.6,poi_2020
3634,living,0.6,poi_2020
12300,living,0.6,poi_2020
8572,living,0.6,poi_2020
9388,living,0.6,poi_2020
15131,living,0.6,poi_2020
17034,living,0.6,poi_2020
19326,living,0.6,poi_2020
4708,living,0.6,poi_2020
7825,living,0.6,poi_2020
4398,living,0.6,poi_2020
16861,living,0.6,poi_2020
4061,living,0.6,poi_2020
1890,living,0.6,poi_2020
7859,living,0.6,poi_2020
19108,living,0.6,poi_2020
13441,living,0.6,poi_2020
4617,living,0.6,poi_2020
8743,living,1.0,poi_2020
7520,living,0.6,poi_2020
11370,living,0.6,poi_2020
17745,living,1.0,poi_2020
2919,living,0.6,poi_2020
2857,living,0.6,poi_2020
441,production,0.6,poi_2020
4713,production,0.6,poi_2020
12251,living,0.6,poi_2020
5074,living,1.0,poi_2020
5006,living,1.0,poi_2020
4252,living,1.0,poi_2020
9691,living,1.0,poi_2020
437,living,1.0,poi_2020
14663,living,0.6,poi_2020
1403,living,0.6,poi_2020
8401,living,0.6,poi_2020
14268,living,0.6,poi_2020
7831,living,0.6,poi_2020
12989,living,1.0,poi_2020
7546,living,1.0,poi_2020
13712,living,0.6,poi_2020
1405,living,0.6,poi_2020
15091,living,0.6,poi_2020
10001,living,0.6,poi_2020
14871,living,0.6,poi_2020
2042,living,0.6,poi_2020
2621,living,0.6,poi_2020
8421,living,0.6,poi_2020
13330,living,1.0,poi_2020
14183,living,0.6,poi_2020
17710,living,0.6,poi_2020
2923,living,1.0,poi_2020
10585,living,0.6,poi_2020
237,living,0.6,poi_2020
9871,living,0.6,poi_2020
6605,living,0.6,poi_2020
16485,living,0.6,poi_2020
8503,living,0.6,poi_2020
5374,living,1.0,poi_2020
19463,living,0.6,poi_2020
9668,living,0.6,poi_2020
431,production,0.6,poi_2020
10987,living,0.6,poi_2020
14763,living,1.0,poi_2020
12612,living,0.6,poi_2020
3832,living,0.6,poi_2020
9766,living,0.6,poi_2020
12770,living,0.6,poi_2020
16905,living,0.6,poi_2020
12461,living,0.6,poi_2020
4902,living,0.6,poi_2020
735,living,0.6,poi_2020
3043,living,0.6,poi_2020
16323,living,0.6,poi_2020
19375,living,1.0,poi_2020
8680,living,0.6,poi_2020
17390,living,0.6,poi_2020
17579,living,0.6,poi_2020
10885,living,0.6,poi_2020
14828,living,1.0,poi_2020
2693,living,0.6,poi_2020
17977,production,0.6,poi_2020
9250,living,0.6,poi_2020
15418,living,0.6,poi_2020
15652,production,0.6,poi_2020
6398,production,0.6,poi_2020
14233,living,1.0,poi_2020
13172,living,1.0,poi_2020
7530,living,0.6,poi_2020
6705,living,1.0,poi_2020
15794,living,1.0,poi_2020
12566,living,0.6,poi_2020
2735,living,0.6,poi_2020
9397,living,1.0,poi_2020
13591,living,0.6,poi_2020
5041,living,0.6,poi_2020
11794,living,0.6,poi_2020
18019,living,0.6,poi_2020
2180,living,0.6,poi_2020
13312,living,0.6,poi_2020
371,living,0.6,poi_2020
8537,living,0.6,poi_2020
13220,living,0.6,poi_2020
6282,living,0.6,poi_2020
1214,living,0.6,poi_2020
3824,living,0.6,poi_2020
2503,living,0.6,poi_2020
8388,living,0.6,poi_2020
16997,living,0.6,poi_2020
5892,living,0.6,poi_2020
8803,living,0.6,poi_2020
10922,living,0.6,poi_2020
15720,living,0.6,poi_2020
7965,living,0.6,poi_2020
2467,living,0.6,poi_2020
8812,living,0.6,poi_2020
13792,living,0.6,poi_2020
1494,living,0.6,poi_2020
6000,living,0.6,poi_2020
11738,living,1.0,poi_2020
17875,production,1.0,poi_2020
14024,living,0.6,poi_2020
10449,living,0.6,poi_2020
10087,living,0.6,poi_2020
344,living,0.6,poi_2020
6244,living,0.6,poi_2020
5228,living,0.6,poi_2020
9302,living,0.6,poi_2020
15155,living,0.6,poi_2020
2246,living,1.0,poi_2020
15273,living,1.0,poi_2020
10591,living,0.6,poi_2020
13919,living,0.6,poi_2020
18346,living,0.6,poi_2020
19020,production,0.6,poi_2020
10489,living,0.6,poi_2020
8130,living,0.6,poi_2020
15114,living,0.6,poi_2020
15531,living,0.6,poi_2020
12011,living,1.0,poi_2020
14466,living,1.0,poi_2020
15184,living,0.6,poi_2020
15422,living,0.6,poi_2020
17027,living,0.6,poi_2020
17048,living,0.6,poi_2020
17685,living,0.6,poi_2020
11252,living,0.6,poi_2020
5962,living,0.6,poi_2020
13923,living,0.6,poi_2020
4134,living,0.6,poi_2020
1719,living,0.6,poi_2020
15990,living,0.6,poi_2020
413,living,0.6,poi_2020
17893,living,0.6,poi_2020
10466,living,0.6,poi_2020
1398,living,0.6,poi_2020
19103,living,0.6,poi_2020
3032,living,0.6,poi_2020
5376,living,0.6,poi_2020
11977,living,0.6,poi_2020
7304,living,1.0,poi_2020
14958,living,1.0,poi_2020
17833,living,0.6,poi_2020
3568,living,0.6,poi_2020
15171,living,0.6,poi_2020
572,living,0.6,poi_2020
3252,living,0.6,poi_2020
10564,living,0.6,poi_2020
2387,living,0.6,poi_2020
15292,living,0.6,poi_2020
11608,living,0.6,poi_2020
11260,living,0.6,poi_2020
19461,living,0.6,poi_2020
12767,living,0.6,poi_2020
2485,living,0.6,poi_2020
2397,living,0.6,poi_2020
350,living,0.6,poi_2020
19437,living,0.6,poi_2020
10623,living,0.6,poi_2020
1390,living,0.6,poi_2020
16356,living,0.6,poi_2020
9673,living,0.6,poi_2020
5657,living,0.6,poi_2020
13606,living,0.6,poi_2020
17873,living,0.6,poi_2020
13165,living,0.6,poi_2020
9903,living,0.6,poi_2020
3972,production,0.6,poi_2020
14689,living,0.6,poi_2020
18488,production,0.6,poi_2020
13107,living,0.6,poi_2020
12681,living,0.6,poi_2020
5504,living,1.0,poi_2020
19634,living,1.0,poi_2020
12267,living,0.6,poi_2020
2347,living,1.0,poi_2020
2186,living,0.6,poi_2020
1308,living,0.6,poi_2020
19042,living,0.6,poi_2020
13192,living,1.0,poi_2020
3860,living,0.6,poi_2020
3958,living,0.6,poi_2020
5664,living,0.6,poi_2020
4670,living,1.0,poi_2020
15183,living,0.6,poi_2020
5615,living,0.6,poi_2020
17749,living,0.6,poi_2020
19529,living,1.0,poi_2020
8251,living,0.6,poi_2020
8603,living,0.6,poi_2020
12804,living,0.6,poi_2020
16257,living,0.6,poi_2020
12481,living,0.6,poi_2020
9351,living,0.6,poi_2020
4661,living,0.6,poi_2020
4381,living,1.0,poi_2020
16459,living,0.6,poi_2020
16108,living,0.6,poi_2020
2789,living,0.6,poi_2020
9443,living,0.6,poi_2020
7273,living,0.6,poi_2020
12723,living,0.6,poi_2020
16796,living,0.6,poi_2020
18607,living,0.6,poi_2020
12014,living,0.6,poi_2020
7292,living,1.0,poi_2020
6840,living,0.6,poi_2020
1879,living,0.6,poi_2020
15083,living,0.6,poi_2020
4840,living,0.6,poi_2020
7185,living,1.0,poi_2020
5896,living,1.0,poi_2020
6111,living,1.0,poi_2020
14853,living,1.0,poi_2020
15266,living,0.6,poi_2020
18684,living,1.0,poi_2020
19080,living,1.0,poi_2020
1473,living,0.6,poi_2020
14818,living,0.6,poi_2020
18584,living,0.6,poi_2020
736,living,0.6,poi_2020
15770,living,0.6,poi_2020
